entry_id,entry_date,account_id,debit,credit,description,reference_type,reference_id
4128,2026-02-09,3,0.0,7987.824,COGS #1032,Sale,1032
4129,2026-02-09,2,603.9,0.0,Sale #1033,Sale,1033
4130,2026-02-09,6,0.0,603.9,Sale #1033,Sale,1033
4131,2026-02-09,7,274.5,0.0,COGS #1033,Sale,1033
4132,2026-02-09,3,0.0,274.5,COGS #1033,Sale,1033
4133,2026-02-09,2,11755.19,0.0,Sale #1034,Sale,1034
4134,2026-02-09,6,0.0,11755.19,Sale #1034,Sale,1034
4135,2026-02-09,7,7836.792,0.0,COGS #1034,Sale,1034
4136,2026-02-09,3,0.0,7836.792,COGS #1034,Sale,1034
4137,2026-02-09,2,4124.92,0.0,Sale #1035,Sale,1035
4138,2026-02-09,6,0.0,4124.92,Sale #1035,Sale,1035
4139,2026-02-09,7,3006.6119999999996,0.0,COGS #1035,Sale,1035
4140,2026-02-09,3,0.0,3006.6119999999996,COGS #1035,Sale,1035
4141,2026-02-09,2,8829.99,0.0,Sale #1036,Sale,1036
4142,2026-02-09,6,0.0,8829.99,Sale #1036,Sale,1036
4143,2026-02-09,7,5924.395,0.0,COGS #1036,Sale,1036
4144,2026-02-09,3,0.0,5924.395,COGS #1036,Sale,1036
4145,2026-02-10,2,4154.42,0.0,Sale #1037,Sale,1037
4146,2026-02-10,6,0.0,4154.42,Sale #1037,Sale,1037
4147,2026-02-10,7,2853.258,0.0,COGS #1037,Sale,1037
4148,2026-02-10,3,0.0,2853.258,COGS #1037,Sale,1037
4149,2026-02-10,2,5607.58,0.0,Sale #1038,Sale,1038
4150,2026-02-10,6,0.0,5607.58,Sale #1038,Sale,1038
4151,2026-02-10,7,3259.1040000000003,0.0,COGS #1038,Sale,1038
4152,2026-02-10,3,0.0,3259.1040000000003,COGS #1038,Sale,1038
4153,2026-02-10,2,6066.75,0.0,Sale #1039,Sale,1039
4154,2026-02-10,6,0.0,6066.75,Sale #1039,Sale,1039
4155,2026-02-10,7,4307.132,0.0,COGS #1039,Sale,1039
4156,2026-02-10,3,0.0,4307.132,COGS #1039,Sale,1039
4157,2026-02-10,2,9397.56,0.0,Sale #1040,Sale,1040
4158,2026-02-10,6,0.0,9397.56,Sale #1040,Sale,1040
4159,2026-02-10,7,6071.584,0.0,COGS #1040,Sale,1040
4160,2026-02-10,3,0.0,6071.584,COGS #1040,Sale,1040
4161,2026-02-10,2,14380.15,0.0,Sale #1041,Sale,1041
4162,2026-02-10,6,0.0,14380.15,Sale #1041,Sale,1041
4163,2026-02-10,7,9145.536,0.0,COGS #1041,Sale,1041
4164,2026-02-10,3,0.0,9145.536,COGS #1041,Sale,1041
4165,2026-02-10,2,8175.38,0.0,Sale #1042,Sale,1042
4166,2026-02-10,6,0.0,8175.38,Sale #1042,Sale,1042
4167,2026-02-10,7,4606.763999999999,0.0,COGS #1042,Sale,1042
4168,2026-02-10,3,0.0,4606.763999999999,COGS #1042,Sale,1042
4169,2026-02-10,2,4760.41,0.0,Sale #1043,Sale,1043
4170,2026-02-10,6,0.0,4760.41,Sale #1043,Sale,1043
4171,2026-02-10,7,2790.5840000000003,0.0,COGS #1043,Sale,1043
4172,2026-02-10,3,0.0,2790.5840000000003,COGS #1043,Sale,1043
4173,2026-02-10,2,2209.04,0.0,Sale #1044,Sale,1044
4174,2026-02-10,6,0.0,2209.04,Sale #1044,Sale,1044
4175,2026-02-10,7,1027.46,0.0,COGS #1044,Sale,1044
4176,2026-02-10,3,0.0,1027.46,COGS #1044,Sale,1044
4177,2026-02-11,2,4740.17,0.0,Sale #1045,Sale,1045
4178,2026-02-11,6,0.0,4740.17,Sale #1045,Sale,1045
4179,2026-02-11,7,2659.122,0.0,COGS #1045,Sale,1045
4180,2026-02-11,3,0.0,2659.122,COGS #1045,Sale,1045
4181,2026-02-11,2,10882.4,0.0,Sale #1046,Sale,1046
4182,2026-02-11,6,0.0,10882.4,Sale #1046,Sale,1046
4183,2026-02-11,7,7710.400000000001,0.0,COGS #1046,Sale,1046
4184,2026-02-11,3,0.0,7710.400000000001,COGS #1046,Sale,1046
4185,2026-02-12,2,6305.3,0.0,Sale #1047,Sale,1047
4186,2026-02-12,6,0.0,6305.3,Sale #1047,Sale,1047
4187,2026-02-12,7,4144.645,0.0,COGS #1047,Sale,1047
4188,2026-02-12,3,0.0,4144.645,COGS #1047,Sale,1047
4189,2026-02-13,2,11215.25,0.0,Sale #1048,Sale,1048
4190,2026-02-13,6,0.0,11215.25,Sale #1048,Sale,1048
4191,2026-02-13,7,7507.728,0.0,COGS #1048,Sale,1048
4192,2026-02-13,3,0.0,7507.728,COGS #1048,Sale,1048
4193,2026-02-13,2,852.88,0.0,Sale #1049,Sale,1049
4194,2026-02-13,6,0.0,852.88,Sale #1049,Sale,1049
4195,2026-02-13,7,379.06,0.0,COGS #1049,Sale,1049
4196,2026-02-13,3,0.0,379.06,COGS #1049,Sale,1049
4197,2026-02-13,2,14107.1,0.0,Sale #1050,Sale,1050
4198,2026-02-13,6,0.0,14107.1,Sale #1050,Sale,1050
4199,2026-02-13,7,8940.159,0.0,COGS #1050,Sale,1050
4200,2026-02-13,3,0.0,8940.159,COGS #1050,Sale,1050
4201,2026-02-13,2,3219.51,0.0,Sale #1051,Sale,1051
4202,2026-02-13,6,0.0,3219.51,Sale #1051,Sale,1051
4203,2026-02-13,7,1964.448,0.0,COGS #1051,Sale,1051
4204,2026-02-13,3,0.0,1964.448,COGS #1051,Sale,1051
4205,2026-02-13,2,8685.83,0.0,Sale #1052,Sale,1052
4206,2026-02-13,6,0.0,8685.83,Sale #1052,Sale,1052
4207,2026-02-13,7,5768.785,0.0,COGS #1052,Sale,1052
4208,2026-02-13,3,0.0,5768.785,COGS #1052,Sale,1052
4209,2026-02-14,2,14592.02,0.0,Sale #1053,Sale,1053
4210,2026-02-14,6,0.0,14592.02,Sale #1053,Sale,1053
4211,2026-02-14,7,10177.626,0.0,COGS #1053,Sale,1053
4212,2026-02-14,3,0.0,10177.626,COGS #1053,Sale,1053
4213,2026-02-14,2,2996.78,0.0,Sale #1054,Sale,1054
4214,2026-02-14,6,0.0,2996.78,Sale #1054,Sale,1054
4215,2026-02-14,7,1762.81,0.0,COGS #1054,Sale,1054
4216,2026-02-14,3,0.0,1762.81,COGS #1054,Sale,1054
4217,2026-02-14,2,20797.64,0.0,Sale #1055,Sale,1055
4218,2026-02-14,6,0.0,20797.64,Sale #1055,Sale,1055
4219,2026-02-14,7,13127.589,0.0,COGS #1055,Sale,1055
4220,2026-02-14,3,0.0,13127.589,COGS #1055,Sale,1055
4221,2026-02-14,2,5172.68,0.0,Sale #1056,Sale,1056
4222,2026-02-14,6,0.0,5172.68,Sale #1056,Sale,1056
4223,2026-02-14,7,2967.9299999999994,0.0,COGS #1056,Sale,1056
4224,2026-02-14,3,0.0,2967.9299999999994,COGS #1056,Sale,1056
4225,2026-02-14,2,4309.83,0.0,Sale #1057,Sale,1057
4226,2026-02-14,6,0.0,4309.83,Sale #1057,Sale,1057
4227,2026-02-14,7,2428.555,0.0,COGS #1057,Sale,1057
4228,2026-02-14,3,0.0,2428.555,COGS #1057,Sale,1057
4229,2026-02-15,2,18114.41,0.0,Sale #1058,Sale,1058
4230,2026-02-15,6,0.0,18114.41,Sale #1058,Sale,1058
4231,2026-02-15,7,11882.741999999998,0.0,COGS #1058,Sale,1058
4232,2026-02-15,3,0.0,11882.741999999998,COGS #1058,Sale,1058
4233,2026-02-16,2,8381.46,0.0,Sale #1059,Sale,1059
4234,2026-02-16,6,0.0,8381.46,Sale #1059,Sale,1059
4235,2026-02-16,7,5780.32,0.0,COGS #1059,Sale,1059
4236,2026-02-16,3,0.0,5780.32,COGS #1059,Sale,1059
4237,2026-02-16,2,12553.68,0.0,Sale #1060,Sale,1060
4238,2026-02-16,6,0.0,12553.68,Sale #1060,Sale,1060
4239,2026-02-16,7,8804.619999999999,0.0,COGS #1060,Sale,1060
4240,2026-02-16,3,0.0,8804.619999999999,COGS #1060,Sale,1060
4241,2026-02-16,2,22321.35,0.0,Sale #1061,Sale,1061
4242,2026-02-16,6,0.0,22321.35,Sale #1061,Sale,1061
4243,2026-02-16,7,15210.671999999999,0.0,COGS #1061,Sale,1061
4244,2026-02-16,3,0.0,15210.671999999999,COGS #1061,Sale,1061
4245,2026-02-16,2,2808.32,0.0,Sale #1062,Sale,1062
4246,2026-02-16,6,0.0,2808.32,Sale #1062,Sale,1062
4247,2026-02-16,7,1248.14,0.0,COGS #1062,Sale,1062
4248,2026-02-16,3,0.0,1248.14,COGS #1062,Sale,1062
4249,2026-02-17,2,18538.51,0.0,Sale #1063,Sale,1063
4250,2026-02-17,6,0.0,18538.51,Sale #1063,Sale,1063
4251,2026-02-17,7,11955.992999999999,0.0,COGS #1063,Sale,1063
4252,2026-02-17,3,0.0,11955.992999999999,COGS #1063,Sale,1063
4253,2026-02-17,2,6446.4,0.0,Sale #1064,Sale,1064
4254,2026-02-17,6,0.0,6446.4,Sale #1064,Sale,1064
4255,2026-02-17,7,4324.8,0.0,COGS #1064,Sale,1064
4256,2026-02-17,3,0.0,4324.8,COGS #1064,Sale,1064
4257,2026-02-17,2,18539.61,0.0,Sale #1065,Sale,1065
4258,2026-02-17,6,0.0,18539.61,Sale #1065,Sale,1065
4259,2026-02-17,7,12081.138,0.0,COGS #1065,Sale,1065
4260,2026-02-17,3,0.0,12081.138,COGS #1065,Sale,1065
4261,2026-02-17,2,7115.47,0.0,Sale #1066,Sale,1066
4262,2026-02-17,6,0.0,7115.47,Sale #1066,Sale,1066
4263,2026-02-17,7,4926.096,0.0,COGS #1066,Sale,1066
4264,2026-02-17,3,0.0,4926.096,COGS #1066,Sale,1066
4265,2026-02-17,2,7582.7,0.0,Sale #1067,Sale,1067
4266,2026-02-17,6,0.0,7582.7,Sale #1067,Sale,1067
4267,2026-02-17,7,5041.9,0.0,COGS #1067,Sale,1067
4268,2026-02-17,3,0.0,5041.9,COGS #1067,Sale,1067
4269,2026-02-18,2,8675.13,0.0,Sale #1068,Sale,1068
4270,2026-02-18,6,0.0,8675.13,Sale #1068,Sale,1068
4271,2026-02-18,7,5563.62,0.0,COGS #1068,Sale,1068
4272,2026-02-18,3,0.0,5563.62,COGS #1068,Sale,1068
4273,2026-02-18,2,1616.12,0.0,Sale #1069,Sale,1069
4274,2026-02-18,6,0.0,1616.12,Sale #1069,Sale,1069
4275,2026-02-18,7,734.6,0.0,COGS #1069,Sale,1069
4276,2026-02-18,3,0.0,734.6,COGS #1069,Sale,1069
4277,2026-02-18,2,7269.8,0.0,Sale #1070,Sale,1070
4278,2026-02-18,6,0.0,7269.8,Sale #1070,Sale,1070
4279,2026-02-18,7,5003.889,0.0,COGS #1070,Sale,1070
4280,2026-02-18,3,0.0,5003.889,COGS #1070,Sale,1070
4281,2026-02-18,2,2559.51,0.0,Sale #1071,Sale,1071
4282,2026-02-18,6,0.0,2559.51,Sale #1071,Sale,1071
4283,2026-02-18,7,1438.4040000000002,0.0,COGS #1071,Sale,1071
4284,2026-02-18,3,0.0,1438.4040000000002,COGS #1071,Sale,1071
4285,2026-02-18,2,8571.19,0.0,Sale #1072,Sale,1072
4286,2026-02-18,6,0.0,8571.19,Sale #1072,Sale,1072
4287,2026-02-18,7,6007.156,0.0,COGS #1072,Sale,1072
4288,2026-02-18,3,0.0,6007.156,COGS #1072,Sale,1072
4289,2026-02-18,2,18128.32,0.0,Sale #1073,Sale,1073
4290,2026-02-18,6,0.0,18128.32,Sale #1073,Sale,1073
4291,2026-02-18,7,12842.828,0.0,COGS #1073,Sale,1073
4292,2026-02-18,3,0.0,12842.828,COGS #1073,Sale,1073
4293,2026-02-18,2,1589.76,0.0,Sale #1074,Sale,1074
4294,2026-02-18,6,0.0,1589.76,Sale #1074,Sale,1074
4295,2026-02-18,7,706.5600000000001,0.0,COGS #1074,Sale,1074
4296,2026-02-18,3,0.0,706.5600000000001,COGS #1074,Sale,1074
4297,2026-02-19,2,11827.2,0.0,Sale #1075,Sale,1075
4298,2026-02-19,6,0.0,11827.2,Sale #1075,Sale,1075
4299,2026-02-19,7,7776.384,0.0,COGS #1075,Sale,1075
4300,2026-02-19,3,0.0,7776.384,COGS #1075,Sale,1075
4301,2026-02-19,2,20092.88,0.0,Sale #1076,Sale,1076
4302,2026-02-19,6,0.0,20092.88,Sale #1076,Sale,1076
4303,2026-02-19,7,13589.132,0.0,COGS #1076,Sale,1076
4304,2026-02-19,3,0.0,13589.132,COGS #1076,Sale,1076
4305,2026-02-19,2,3572.48,0.0,Sale #1077,Sale,1077
4306,2026-02-19,6,0.0,3572.48,Sale #1077,Sale,1077
4307,2026-02-19,7,1984.71,0.0,COGS #1077,Sale,1077
4308,2026-02-19,3,0.0,1984.71,COGS #1077,Sale,1077
4309,2026-02-19,2,9985.49,0.0,Sale #1078,Sale,1078
4310,2026-02-19,6,0.0,9985.49,Sale #1078,Sale,1078
4311,2026-02-19,7,7298.813999999999,0.0,COGS #1078,Sale,1078
4312,2026-02-19,3,0.0,7298.813999999999,COGS #1078,Sale,1078
4313,2026-02-20,2,21988.43,0.0,Sale #1079,Sale,1079
4314,2026-02-20,6,0.0,21988.43,Sale #1079,Sale,1079
4315,2026-02-20,7,14262.768,0.0,COGS #1079,Sale,1079
4316,2026-02-20,3,0.0,14262.768,COGS #1079,Sale,1079
4317,2026-02-20,2,6657.85,0.0,Sale #1080,Sale,1080
4318,2026-02-20,6,0.0,6657.85,Sale #1080,Sale,1080
4319,2026-02-20,7,3564.832,0.0,COGS #1080,Sale,1080
4320,2026-02-20,3,0.0,3564.832,COGS #1080,Sale,1080
4321,2026-02-20,2,6528.48,0.0,Sale #1081,Sale,1081
4322,2026-02-20,6,0.0,6528.48,Sale #1081,Sale,1081
4323,2026-02-20,7,3794.332,0.0,COGS #1081,Sale,1081
4324,2026-02-20,3,0.0,3794.332,COGS #1081,Sale,1081
4325,2026-02-21,2,5114.8,0.0,Sale #1082,Sale,1082
4326,2026-02-21,6,0.0,5114.8,Sale #1082,Sale,1082
4327,2026-02-21,7,3498.4359999999997,0.0,COGS #1082,Sale,1082
4328,2026-02-21,3,0.0,3498.4359999999997,COGS #1082,Sale,1082
4329,2026-02-21,2,6882.05,0.0,Sale #1083,Sale,1083
4330,2026-02-21,6,0.0,6882.05,Sale #1083,Sale,1083
4331,2026-02-21,7,4560.192,0.0,COGS #1083,Sale,1083
4332,2026-02-21,3,0.0,4560.192,COGS #1083,Sale,1083
4333,2026-02-22,2,21800.93,0.0,Sale #1084,Sale,1084
4334,2026-02-22,6,0.0,21800.93,Sale #1084,Sale,1084
4335,2026-02-22,7,15397.515000000001,0.0,COGS #1084,Sale,1084
4336,2026-02-22,3,0.0,15397.515000000001,COGS #1084,Sale,1084
4337,2026-02-22,2,15442.34,0.0,Sale #1085,Sale,1085
4338,2026-02-22,6,0.0,15442.34,Sale #1085,Sale,1085
4339,2026-02-22,7,10319.637999999999,0.0,COGS #1085,Sale,1085
4340,2026-02-22,3,0.0,10319.637999999999,COGS #1085,Sale,1085
4341,2026-02-22,2,13957.11,0.0,Sale #1086,Sale,1086
4342,2026-02-22,6,0.0,13957.11,Sale #1086,Sale,1086
4343,2026-02-22,7,9545.974,0.0,COGS #1086,Sale,1086
4344,2026-02-22,3,0.0,9545.974,COGS #1086,Sale,1086
4345,2026-02-22,2,6167.98,0.0,Sale #1087,Sale,1087
4346,2026-02-22,6,0.0,6167.98,Sale #1087,Sale,1087
4347,2026-02-22,7,4235.5199999999995,0.0,COGS #1087,Sale,1087
4348,2026-02-22,3,0.0,4235.5199999999995,COGS #1087,Sale,1087
4349,2026-02-23,2,20182.43,0.0,Sale #1088,Sale,1088
4350,2026-02-23,6,0.0,20182.43,Sale #1088,Sale,1088
4351,2026-02-23,7,14144.470999999998,0.0,COGS #1088,Sale,1088
4352,2026-02-23,3,0.0,14144.470999999998,COGS #1088,Sale,1088
4353,2026-02-23,2,5552.28,0.0,Sale #1089,Sale,1089
4354,2026-02-23,6,0.0,5552.28,Sale #1089,Sale,1089
4355,2026-02-23,7,3561.84,0.0,COGS #1089,Sale,1089
4356,2026-02-23,3,0.0,3561.84,COGS #1089,Sale,1089
4357,2026-02-23,2,12096.69,0.0,Sale #1090,Sale,1090
4358,2026-02-23,6,0.0,12096.69,Sale #1090,Sale,1090
4359,2026-02-23,7,8207.289,0.0,COGS #1090,Sale,1090
4360,2026-02-23,3,0.0,8207.289,COGS #1090,Sale,1090
4361,2026-02-23,2,21301.08,0.0,Sale #1091,Sale,1091
4362,2026-02-23,6,0.0,21301.08,Sale #1091,Sale,1091
4363,2026-02-23,7,15424.92,0.0,COGS #1091,Sale,1091
4364,2026-02-23,3,0.0,15424.92,COGS #1091,Sale,1091
4365,2026-02-23,2,12777.52,0.0,Sale #1092,Sale,1092
4366,2026-02-23,6,0.0,12777.52,Sale #1092,Sale,1092
4367,2026-02-23,7,9105.815999999999,0.0,COGS #1092,Sale,1092
4368,2026-02-23,3,0.0,9105.815999999999,COGS #1092,Sale,1092
4369,2026-02-23,2,4737.63,0.0,Sale #1093,Sale,1093
4370,2026-02-23,6,0.0,4737.63,Sale #1093,Sale,1093
4371,2026-02-23,7,2679.477,0.0,COGS #1093,Sale,1093
4372,2026-02-23,3,0.0,2679.477,COGS #1093,Sale,1093
4373,2026-02-23,2,14030.52,0.0,Sale #1094,Sale,1094
4374,2026-02-23,6,0.0,14030.52,Sale #1094,Sale,1094
4375,2026-02-23,7,9342.101,0.0,COGS #1094,Sale,1094
4376,2026-02-23,3,0.0,9342.101,COGS #1094,Sale,1094
4377,2026-02-23,2,7219.73,0.0,Sale #1095,Sale,1095
4378,2026-02-23,6,0.0,7219.73,Sale #1095,Sale,1095
4379,2026-02-23,7,4167.487,0.0,COGS #1095,Sale,1095
4380,2026-02-23,3,0.0,4167.487,COGS #1095,Sale,1095
4381,2026-02-24,2,8157.54,0.0,Sale #1096,Sale,1096
4382,2026-02-24,6,0.0,8157.54,Sale #1096,Sale,1096
4383,2026-02-24,7,5541.62,0.0,COGS #1096,Sale,1096
4384,2026-02-24,3,0.0,5541.62,COGS #1096,Sale,1096
4385,2026-02-25,2,3895.65,0.0,Sale #1097,Sale,1097
4386,2026-02-25,6,0.0,3895.65,Sale #1097,Sale,1097
4387,2026-02-25,7,2377.008,0.0,COGS #1097,Sale,1097
4388,2026-02-25,3,0.0,2377.008,COGS #1097,Sale,1097
4389,2026-02-25,2,7172.19,0.0,Sale #1098,Sale,1098
4390,2026-02-25,6,0.0,7172.19,Sale #1098,Sale,1098
4391,2026-02-25,7,4592.588,0.0,COGS #1098,Sale,1098
4392,2026-02-25,3,0.0,4592.588,COGS #1098,Sale,1098
4393,2026-02-25,2,5051.3,0.0,Sale #1099,Sale,1099
4394,2026-02-25,6,0.0,5051.3,Sale #1099,Sale,1099
4395,2026-02-25,7,2744.406,0.0,COGS #1099,Sale,1099
4396,2026-02-25,3,0.0,2744.406,COGS #1099,Sale,1099
4397,2026-02-25,2,28113.02,0.0,Sale #1100,Sale,1100
4398,2026-02-25,6,0.0,28113.02,Sale #1100,Sale,1100
4399,2026-02-25,7,17927.14,0.0,COGS #1100,Sale,1100
4400,2026-02-25,3,0.0,17927.14,COGS #1100,Sale,1100
4401,2026-02-25,2,7394.49,0.0,Sale #1101,Sale,1101
4402,2026-02-25,6,0.0,7394.49,Sale #1101,Sale,1101
4403,2026-02-25,7,4899.2300000000005,0.0,COGS #1101,Sale,1101
4404,2026-02-25,3,0.0,4899.2300000000005,COGS #1101,Sale,1101
4405,2026-02-25,2,6680.35,0.0,Sale #1102,Sale,1102
4406,2026-02-25,6,0.0,6680.35,Sale #1102,Sale,1102
4407,2026-02-25,7,4724.224,0.0,COGS #1102,Sale,1102
4408,2026-02-25,3,0.0,4724.224,COGS #1102,Sale,1102
4409,2026-02-26,2,758.96,0.0,Sale #1103,Sale,1103
4410,2026-02-26,6,0.0,758.96,Sale #1103,Sale,1103
4411,2026-02-26,7,322.96000000000004,0.0,COGS #1103,Sale,1103
4412,2026-02-26,3,0.0,322.96000000000004,COGS #1103,Sale,1103
4413,2026-02-26,2,10210.71,0.0,Sale #1104,Sale,1104
4414,2026-02-26,6,0.0,10210.71,Sale #1104,Sale,1104
4415,2026-02-26,7,6666.494000000001,0.0,COGS #1104,Sale,1104
4416,2026-02-26,3,0.0,6666.494000000001,COGS #1104,Sale,1104
4417,2026-02-26,2,8554.41,0.0,Sale #1105,Sale,1105
4418,2026-02-26,6,0.0,8554.41,Sale #1105,Sale,1105
4419,2026-02-26,7,5944.59,0.0,COGS #1105,Sale,1105
4420,2026-02-26,3,0.0,5944.59,COGS #1105,Sale,1105
4421,2026-02-27,2,6256.69,0.0,Sale #1106,Sale,1106
4422,2026-02-27,6,0.0,6256.69,Sale #1106,Sale,1106
4423,2026-02-27,7,4298.0740000000005,0.0,COGS #1106,Sale,1106
4424,2026-02-27,3,0.0,4298.0740000000005,COGS #1106,Sale,1106
4425,2026-02-27,2,9747.36,0.0,Sale #1107,Sale,1107
4426,2026-02-27,6,0.0,9747.36,Sale #1107,Sale,1107
4427,2026-02-27,7,6699.799,0.0,COGS #1107,Sale,1107
4428,2026-02-27,3,0.0,6699.799,COGS #1107,Sale,1107
4429,2026-02-27,2,5106.7,0.0,Sale #1108,Sale,1108
4430,2026-02-27,6,0.0,5106.7,Sale #1108,Sale,1108
4431,2026-02-27,7,3568.0,0.0,COGS #1108,Sale,1108
4432,2026-02-27,3,0.0,3568.0,COGS #1108,Sale,1108
4433,2026-02-28,2,1363.76,0.0,Sale #1109,Sale,1109
4434,2026-02-28,6,0.0,1363.76,Sale #1109,Sale,1109
4435,2026-02-28,7,592.9399999999999,0.0,COGS #1109,Sale,1109
4436,2026-02-28,3,0.0,592.9399999999999,COGS #1109,Sale,1109
4437,2026-02-28,2,17457.95,0.0,Sale #1110,Sale,1110
4438,2026-02-28,6,0.0,17457.95,Sale #1110,Sale,1110
4439,2026-02-28,7,12148.82,0.0,COGS #1110,Sale,1110
4440,2026-02-28,3,0.0,12148.82,COGS #1110,Sale,1110
4441,2026-03-01,2,10533.42,0.0,Sale #1111,Sale,1111
4442,2026-03-01,6,0.0,10533.42,Sale #1111,Sale,1111
4443,2026-03-01,7,7438.5520000000015,0.0,COGS #1111,Sale,1111
4444,2026-03-01,3,0.0,7438.5520000000015,COGS #1111,Sale,1111
4445,2026-03-01,2,12643.51,0.0,Sale #1112,Sale,1112
4446,2026-03-01,6,0.0,12643.51,Sale #1112,Sale,1112
4447,2026-03-01,7,8420.153999999999,0.0,COGS #1112,Sale,1112
4448,2026-03-01,3,0.0,8420.153999999999,COGS #1112,Sale,1112
4449,2026-03-01,2,2094.32,0.0,Sale #1113,Sale,1113
4450,2026-03-01,6,0.0,2094.32,Sale #1113,Sale,1113
4451,2026-03-01,7,891.2,0.0,COGS #1113,Sale,1113
4452,2026-03-01,3,0.0,891.2,COGS #1113,Sale,1113
4453,2026-03-01,2,10591.48,0.0,Sale #1114,Sale,1114
4454,2026-03-01,6,0.0,10591.48,Sale #1114,Sale,1114
4455,2026-03-01,7,7565.34,0.0,COGS #1114,Sale,1114
4456,2026-03-01,3,0.0,7565.34,COGS #1114,Sale,1114
4457,2026-03-01,2,10326.72,0.0,Sale #1115,Sale,1115
4458,2026-03-01,6,0.0,10326.72,Sale #1115,Sale,1115
4459,2026-03-01,7,6669.34,0.0,COGS #1115,Sale,1115
4460,2026-03-01,3,0.0,6669.34,COGS #1115,Sale,1115
4461,2026-03-01,2,5609.72,0.0,Sale #1116,Sale,1116
4462,2026-03-01,6,0.0,5609.72,Sale #1116,Sale,1116
4463,2026-03-01,7,3375.3399999999997,0.0,COGS #1116,Sale,1116
4464,2026-03-01,3,0.0,3375.3399999999997,COGS #1116,Sale,1116
4465,2026-03-01,2,5483.4,0.0,Sale #1117,Sale,1117
4466,2026-03-01,6,0.0,5483.4,Sale #1117,Sale,1117
4467,2026-03-01,7,3903.035,0.0,COGS #1117,Sale,1117
4468,2026-03-01,3,0.0,3903.035,COGS #1117,Sale,1117
4469,2026-03-02,2,21756.64,0.0,Sale #1118,Sale,1118
4470,2026-03-02,6,0.0,21756.64,Sale #1118,Sale,1118
4471,2026-03-02,7,14669.247000000001,0.0,COGS #1118,Sale,1118
4472,2026-03-02,3,0.0,14669.247000000001,COGS #1118,Sale,1118
4473,2026-03-02,2,7879.76,0.0,Sale #1119,Sale,1119
4474,2026-03-02,6,0.0,7879.76,Sale #1119,Sale,1119
4475,2026-03-02,7,4428.296,0.0,COGS #1119,Sale,1119
4476,2026-03-02,3,0.0,4428.296,COGS #1119,Sale,1119
4477,2026-03-02,2,13842.78,0.0,Sale #1120,Sale,1120
4478,2026-03-02,6,0.0,13842.78,Sale #1120,Sale,1120
4479,2026-03-02,7,9392.060000000001,0.0,COGS #1120,Sale,1120
4480,2026-03-02,3,0.0,9392.060000000001,COGS #1120,Sale,1120
4481,2026-03-03,2,433.67,0.0,Sale #1121,Sale,1121
4482,2026-03-03,6,0.0,433.67,Sale #1121,Sale,1121
4483,2026-03-03,7,184.54000000000002,0.0,COGS #1121,Sale,1121
4484,2026-03-03,3,0.0,184.54000000000002,COGS #1121,Sale,1121
4485,2026-03-03,2,1141.11,0.0,Sale #1122,Sale,1122
4486,2026-03-03,6,0.0,1141.11,Sale #1122,Sale,1122
4487,2026-03-03,7,507.1600000000001,0.0,COGS #1122,Sale,1122
4488,2026-03-03,3,0.0,507.1600000000001,COGS #1122,Sale,1122
4489,2026-03-03,2,14744.76,0.0,Sale #1123,Sale,1123
4490,2026-03-03,6,0.0,14744.76,Sale #1123,Sale,1123
4491,2026-03-03,7,10592.5,0.0,COGS #1123,Sale,1123
4492,2026-03-03,3,0.0,10592.5,COGS #1123,Sale,1123
4493,2026-03-04,2,5482.16,0.0,Sale #1124,Sale,1124
4494,2026-03-04,6,0.0,5482.16,Sale #1124,Sale,1124
4495,2026-03-04,7,3159.212,0.0,COGS #1124,Sale,1124
4496,2026-03-04,3,0.0,3159.212,COGS #1124,Sale,1124
4497,2026-03-04,2,7168.28,0.0,Sale #1125,Sale,1125
4498,2026-03-04,6,0.0,7168.28,Sale #1125,Sale,1125
4499,2026-03-04,7,5129.299000000001,0.0,COGS #1125,Sale,1125
4500,2026-03-04,3,0.0,5129.299000000001,COGS #1125,Sale,1125
4501,2026-03-04,2,11798.55,0.0,Sale #1126,Sale,1126
4502,2026-03-04,6,0.0,11798.55,Sale #1126,Sale,1126
4503,2026-03-04,7,8285.204000000002,0.0,COGS #1126,Sale,1126
4504,2026-03-04,3,0.0,8285.204000000002,COGS #1126,Sale,1126
4505,2026-03-04,2,6044.16,0.0,Sale #1127,Sale,1127
4506,2026-03-04,6,0.0,6044.16,Sale #1127,Sale,1127
4507,2026-03-04,7,4130.1759999999995,0.0,COGS #1127,Sale,1127
4508,2026-03-04,3,0.0,4130.1759999999995,COGS #1127,Sale,1127
4509,2026-03-04,2,13710.24,0.0,Sale #1128,Sale,1128
4510,2026-03-04,6,0.0,13710.24,Sale #1128,Sale,1128
4511,2026-03-04,7,9757.414,0.0,COGS #1128,Sale,1128
4512,2026-03-04,3,0.0,9757.414,COGS #1128,Sale,1128
4513,2026-03-05,2,21197.18,0.0,Sale #1129,Sale,1129
4514,2026-03-05,6,0.0,21197.18,Sale #1129,Sale,1129
4515,2026-03-05,7,14383.798,0.0,COGS #1129,Sale,1129
4516,2026-03-05,3,0.0,14383.798,COGS #1129,Sale,1129
4517,2026-03-05,2,5557.95,0.0,Sale #1130,Sale,1130
4518,2026-03-05,6,0.0,5557.95,Sale #1130,Sale,1130
4519,2026-03-05,7,3188.99,0.0,COGS #1130,Sale,1130
4520,2026-03-05,3,0.0,3188.99,COGS #1130,Sale,1130
